datetime,total
28.01.2009 18:00:00,208875.15550646762
28.01.2009 19:00:00,215518.49443760567
28.01.2009 20:00:00,219857.94612816046
28.01.2009 21:00:00,218233.11822185485
28.01.2009 22:00:00,206612.84361125066
28.01.2009 23:00:00,184547.30171014275
29.01.2009 00:00:00,156841.74870294222
29.01.2009 01:00:00,130293.47071335418
29.01.2009 02:00:00,109870.94315198646
29.01.2009 03:00:00,98897.8740305119
29.01.2009 04:00:00,100620.38772342035
29.01.2009 05:00:00,116200.85115510074
29.01.2009 06:00:00,141263.0218459065
29.01.2009 07:00:00,167485.02599309915
29.01.2009 08:00:00,188443.22126331014
29.01.2009 09:00:00,202208.2917858705
29.01.2009 10:00:00,209076.1066404219
29.01.2009 11:00:00,209546.5582224462
29.01.2009 12:00:00,204993.57236519156
29.01.2009 13:00:00,198476.35458054178
29.01.2009 14:00:00,193496.86296464654
29.01.2009 15:00:00,192189.28223748613
29.01.2009 16:00:00,194845.98433256257
29.01.2009 17:00:00,200501.18911521617
29.01.2009 18:00:00,207660.96521406606
29.01.2009 19:00:00,214772.08911386158
29.01.2009 20:00:00,219732.0816295947
29.01.2009 21:00:00,218782.64445282723
29.01.2009 22:00:00,207735.5434027285
29.01.2009 23:00:00,185938.1175250445
30.01.2009 00:00:00,158074.67081136385
30.01.2009 01:00:00,131062.37333103153
30.01.2009 02:00:00,110200.5536659481
30.01.2009 03:00:00,99100.03513004625
30.01.2009 04:00:00,101031.57883744614
30.01.2009 05:00:00,117008.28833204618
30.01.2009 06:00:00,142589.9669425907
30.01.2009 07:00:00,169483.59128101091
30.01.2009 08:00:00,191142.87578030897
30.01.2009 09:00:00,205353.07545862987
30.01.2009 10:00:00,212222.8018977218
30.01.2009 11:00:00,212303.95492630426
30.01.2009 12:00:00,207152.22660429898
30.01.2009 13:00:00,199954.8875582348
30.01.2009 14:00:00,194236.97730026435
30.01.2009 15:00:00,192102.98521948635
30.01.2009 16:00:00,193824.1083264599
30.01.2009 17:00:00,198481.1499626158
30.01.2009 18:00:00,204739.44992194348
30.01.2009 19:00:00,211283.42527146466
30.01.2009 20:00:00,216212.48559752712
30.01.2009 21:00:00,215862.3608229641
30.01.2009 22:00:00,205980.55060706424
30.01.2009 23:00:00,185605.22671852235
31.01.2009 00:00:00,158913.760701638
31.01.2009 01:00:00,132361.14803526542
31.01.2009 02:00:00,111062.6505153584
31.01.2009 03:00:00,98745.73344211672
31.01.2009 04:00:00,98980.22958107409
31.01.2009 05:00:00,113215.71595985144
31.01.2009 06:00:00,137592.1590107396
31.01.2009 07:00:00,164348.87632683897
31.01.2009 08:00:00,187088.7841317093
31.01.2009 09:00:00,203270.78697489973
31.01.2009 10:00:00,212401.66197643336
31.01.2009 11:00:00,214395.26161829862
31.01.2009 12:00:00,210314.92049935937
31.01.2009 13:00:00,203143.01546893505
31.01.2009 14:00:00,196559.75653593964
31.01.2009 15:00:00,193100.36556645558
31.01.2009 16:00:00,193534.45645996925
31.01.2009 17:00:00,197323.1816134545
31.01.2009 18:00:00,203315.35296817683
31.01.2009 19:00:00,210163.64187831208
31.01.2009 20:00:00,215747.70359763637
31.01.2009 21:00:00,216138.84873376891
31.01.2009 22:00:00,206922.66050237074
31.01.2009 23:00:00,187067.32987851577
01.02.2009 00:00:00,160701.16640815628
01.02.2009 01:00:00,134244.43820462155
01.02.2009 02:00:00,112814.75176318358
01.02.2009 03:00:00,100130.97978619378
01.02.2009 04:00:00,99688.18660124141
01.02.2009 05:00:00,112880.18759801536
01.02.2009 06:00:00,135985.16952065
01.02.2009 07:00:00,161573.70095171436
01.02.2009 08:00:00,183570.10121437462
01.02.2009 09:00:00,199615.09279407913
01.02.2009 10:00:00,209236.8440745403
01.02.2009 11:00:00,212170.8186687613
01.02.2009 12:00:00,209099.98334065074
01.02.2009 13:00:00,202565.63621869878
01.02.2009 14:00:00,195992.03765679733
01.02.2009 15:00:00,191998.68399583717
01.02.2009 16:00:00,191719.99735399513
01.02.2009 17:00:00,195073.61928195917
01.02.2009 18:00:00,201256.32413712668
01.02.2009 19:00:00,208990.78283556542
01.02.2009 20:00:00,215886.0729148513
01.02.2009 21:00:00,217556.56048732882
01.02.2009 22:00:00,209179.21226996626
01.02.2009 23:00:00,189484.2227004398
02.02.2009 00:00:00,162596.830575663
02.02.2009 01:00:00,135240.53520992355
02.02.2009 02:00:00,113094.85731630704
02.02.2009 03:00:00,100405.88256863749
02.02.2009 04:00:00,100798.38319448025
02.02.2009 05:00:00,115313.35080091578
02.02.2009 06:00:00,139653.13728894218
02.02.2009 07:00:00,165880.04026357035
02.02.2009 08:00:00,187619.92525949853
02.02.2009 09:00:00,202531.0673730764
02.02.2009 10:00:00,210511.61841194044
02.02.2009 11:00:00,211856.26396386215
02.02.2009 12:00:00,207718.93141628054
02.02.2009 13:00:00,200825.2738241016
02.02.2009 14:00:00,194477.81991371163
02.02.2009 15:00:00,190973.61592004375
02.02.2009 16:00:00,191086.65227179797
02.02.2009 17:00:00,194517.15743590365
02.02.2009 18:00:00,200480.90293946955
02.02.2009 19:00:00,207872.5660239759
02.02.2009 20:00:00,214472.81742744282
02.02.2009 21:00:00,216025.3900627757
02.02.2009 22:00:00,207777.4373251569
02.02.2009 23:00:00,188367.5069404569
03.02.2009 00:00:00,161650.80329036896
03.02.2009 01:00:00,134122.2858978594
03.02.2009 02:00:00,111534.36594423857
03.02.2009 03:00:00,98491.93412170796
03.02.2009 04:00:00,98979.48012127544
03.02.2009 05:00:00,114165.15397771128
03.02.2009 06:00:00,139635.7740730712
03.02.2009 07:00:00,167160.63877301945
03.02.2009 08:00:00,189953.105593927
03.02.2009 09:00:00,205310.9283137439
03.02.2009 10:00:00,213035.63613443164
03.02.2009 11:00:00,213641.30112283345
03.02.2009 12:00:00,208697.16144911136
03.02.2009 13:00:00,201358.60883114795
03.02.2009 14:00:00,195202.305075844
03.02.2009 15:00:00,192501.3119692742
03.02.2009 16:00:00,193673.21422429118
03.02.2009 17:00:00,197885.84781891914
03.02.2009 18:00:00,203911.5414330351
03.02.2009 19:00:00,210470.00217089106
03.02.2009 20:00:00,215482.44558954978
03.02.2009 21:00:00,215146.34793449176
03.02.2009 22:00:00,205348.87741901696
03.02.2009 23:00:00,185235.13121608915
04.02.2009 00:00:00,158745.8088560546
04.02.2009 01:00:00,132044.69313058397
04.02.2009 02:00:00,110385.48452932065
04.02.2009 03:00:00,97947.78714087192
04.02.2009 04:00:00,98479.74954164232
04.02.2009 05:00:00,113169.67539141663
04.02.2009 06:00:00,137891.1198651846
04.02.2009 07:00:00,164793.2226191107
04.02.2009 08:00:00,187301.4191762198
04.02.2009 09:00:00,202700.62161846773
04.02.2009 10:00:00,210689.10326579565
04.02.2009 11:00:00,211685.6588550648
04.02.2009 12:00:00,207184.38041814193
04.02.2009 13:00:00,200313.20116551657
04.02.2009 14:00:00,194722.0872338886
04.02.2009 15:00:00,192816.26767828822
04.02.2009 16:00:00,195048.18342271712
04.02.2009 17:00:00,200413.4878908563
04.02.2009 18:00:00,207360.19467014965
04.02.2009 19:00:00,214277.3057270077
04.02.2009 20:00:00,218894.8431691694
04.02.2009 21:00:00,217490.47289765114
04.02.2009 22:00:00,206322.18514178676
04.02.2009 23:00:00,185028.37562080036
05.02.2009 00:00:00,157945.00362292078
05.02.2009 01:00:00,131411.28539078674
05.02.2009 02:00:00,110602.43427125845
05.02.2009 03:00:00,99361.09175212707
05.02.2009 04:00:00,100927.76829522528
05.02.2009 05:00:00,116061.48686782754
05.02.2009 06:00:00,140529.70596932192
05.02.2009 07:00:00,166672.69523265763
05.02.2009 08:00:00,188173.59565871942
05.02.2009 09:00:00,202528.19019146432
05.02.2009 10:00:00,209638.69465425197
05.02.2009 11:00:00,210104.97859938038
05.02.2009 12:00:00,205468.29826793773
05.02.2009 13:00:00,198729.71870500006
05.02.2009 14:00:00,193353.95083549773
05.02.2009 15:00:00,191639.49366631248
05.02.2009 16:00:00,194033.39334946184
05.02.2009 17:00:00,199571.9598514614
05.02.2009 18:00:00,206746.05118973803
05.02.2009 19:00:00,213958.9338181676
05.02.2009 20:00:00,218906.97919733953
05.02.2009 21:00:00,217815.56048454618
05.02.2009 22:00:00,206897.16447057817
05.02.2009 23:00:00,185731.42031156208
06.02.2009 00:00:00,158601.6800381967
06.02.2009 01:00:00,131886.18831443504
06.02.2009 02:00:00,110914.09242164035
06.02.2009 03:00:00,99672.6896402231
06.02.2009 04:00:00,101408.13936260526
06.02.2009 05:00:00,116795.21794972432
06.02.2009 06:00:00,141572.88377132418
06.02.2009 07:00:00,168104.98573752565
06.02.2009 08:00:00,190016.1031222636
06.02.2009 09:00:00,204652.0305041518
06.02.2009 10:00:00,211811.34173714957
06.02.2009 11:00:00,212111.6156623335
06.02.2009 12:00:00,207167.76239260982
06.02.2009 13:00:00,200024.96237069182
06.02.2009 14:00:00,194157.5307964873
06.02.2009 15:00:00,191870.84382153102
06.02.2009 16:00:00,193631.50782763824
06.02.2009 17:00:00,198525.61575583305
06.02.2009 18:00:00,205145.34015970444
06.02.2009 19:00:00,212023.63702379668
06.02.2009 20:00:00,216960.48712050452
06.02.2009 21:00:00,216234.4717700138
06.02.2009 22:00:00,206029.91626116924
06.02.2009 23:00:00,185750.71102595117
07.02.2009 00:00:00,159366.72033744186
07.02.2009 01:00:00,132954.30344787348
07.02.2009 02:00:00,111711.2090984047
07.02.2009 03:00:00,99681.33567952717
07.02.2009 04:00:00,100284.88637906854
07.02.2009 05:00:00,114475.65338382783
07.02.2009 06:00:00,138384.66498802393
07.02.2009 07:00:00,164744.18486965355
07.02.2009 08:00:00,187298.3840439594
07.02.2009 09:00:00,203196.08648365052
07.02.2009 10:00:00,211850.8307209111
07.02.2009 11:00:00,213464.86118235288
07.02.2009 12:00:00,209310.6444621959
07.02.2009 13:00:00,202251.7617253082
07.02.2009 14:00:00,195815.3114845961
07.02.2009 15:00:00,192574.6053319863
07.02.2009 16:00:00,193354.30819415185
07.02.2009 17:00:00,197549.75834423758
07.02.2009 18:00:00,203927.87237864968
07.02.2009 19:00:00,211021.85910305788
07.02.2009 20:00:00,216481.20628785618
07.02.2009 21:00:00,216393.3424700104
07.02.2009 22:00:00,206805.41932946828
07.02.2009 23:00:00,187027.5237680243
08.02.2009 00:00:00,160944.37016239692
08.02.2009 01:00:00,134587.48213409208
08.02.2009 02:00:00,113182.29127545838
08.02.2009 03:00:00,100811.29781567256
08.02.2009 04:00:00,100869.60927257717
08.02.2009 05:00:00,114281.50041495857
08.02.2009 06:00:00,137279.9003360396
08.02.2009 07:00:00,162832.0114749992
08.02.2009 08:00:00,184904.23244127017
08.02.2009 09:00:00,200752.44478874962
08.02.2009 10:00:00,209776.92022231643
08.02.2009 11:00:00,212046.59277300787
08.02.2009 12:00:00,208579.51251522475
08.02.2009 13:00:00,201941.77847587617
08.02.2009 14:00:00,195474.6597915066
08.02.2009 15:00:00,191786.77588966727
08.02.2009 16:00:00,191942.0463942605
08.02.2009 17:00:00,195669.78799797472
08.02.2009 18:00:00,202019.9096466614
08.02.2009 19:00:00,209615.03600194864
08.02.2009 20:00:00,215949.6083748887
08.02.2009 21:00:00,216813.98271232008
08.02.2009 22:00:00,207965.0742582151
08.02.2009 23:00:00,188507.48166015203
09.02.2009 00:00:00,162257.60843314708
09.02.2009 01:00:00,135393.81472420233
09.02.2009 02:00:00,113498.05109208074
09.02.2009 03:00:00,101023.12124348598
09.02.2009 04:00:00,101493.9644537307
09.02.2009 05:00:00,115659.94749133615
09.02.2009 06:00:00,139427.17550183952
09.02.2009 07:00:00,165450.66193922827
09.02.2009 08:00:00,187483.46376013
09.02.2009 09:00:00,202743.1320174539
09.02.2009 10:00:00,210817.78930902362
09.02.2009 11:00:00,212114.9379547934
09.02.2009 12:00:00,207962.24731928925
09.02.2009 13:00:00,201062.82119624317
09.02.2009 14:00:00,194698.49205493095
09.02.2009 15:00:00,191284.22852683126
09.02.2009 16:00:00,191657.29351368974
09.02.2009 17:00:00,195401.38714717014
09.02.2009 18:00:00,201565.50762681558
09.02.2009 19:00:00,208874.20730554266
09.02.2009 20:00:00,214942.64738094798
09.02.2009 21:00:00,215665.61469049926
09.02.2009 22:00:00,206857.81554251735
09.02.2009 23:00:00,187564.85934106988
10.02.2009 00:00:00,161425.67236074724
10.02.2009 01:00:00,134471.28091704394
10.02.2009 02:00:00,112328.09506296017
10.02.2009 03:00:00,99665.06391311517
10.02.2009 04:00:00,100222.08342031465
10.02.2009 05:00:00,114835.83118883535
10.02.2009 06:00:00,139362.35405237245
10.02.2009 07:00:00,166278.78374520843
10.02.2009 08:00:00,189051.72921309157
10.02.2009 09:00:00,204625.95711227914
10.02.2009 10:00:00,212503.034728089
10.02.2009 11:00:00,213249.68743288083
10.02.2009 12:00:00,208504.5899948982
10.02.2009 13:00:00,201286.04508000377
10.02.2009 14:00:00,195073.25239537092
10.02.2009 15:00:00,192272.15188314344
10.02.2009 16:00:00,193481.18320651614
10.02.2009 17:00:00,197908.77680291006
10.02.2009 18:00:00,204263.97410364752
10.02.2009 19:00:00,211105.45878439854
10.02.2009 20:00:00,216121.16938897042
10.02.2009 21:00:00,215520.1495794952
10.02.2009 22:00:00,205564.19820286415
10.02.2009 23:00:00,185654.55973527418
11.02.2009 00:00:00,159514.20799033967
11.02.2009 01:00:00,132999.04736116336
11.02.2009 02:00:00,111447.43228113542
11.02.2009 03:00:00,99250.29406009347
11.02.2009 04:00:00,99949.37082961618
11.02.2009 05:00:00,114340.79506354718
11.02.2009 06:00:00,138434.97255732902
11.02.2009 07:00:00,164947.0533985603
11.02.2009 08:00:00,187484.4821593812
11.02.2009 09:00:00,202985.76302653068
11.02.2009 10:00:00,210891.93499367993
11.02.2009 11:00:00,211734.94344545316
11.02.2009 12:00:00,207148.47076576087
11.02.2009 13:00:00,200171.62176638056
11.02.2009 14:00:00,194344.5912658458
11.02.2009 15:00:00,192143.63185350448
11.02.2009 16:00:00,194159.29615109833
11.02.2009 17:00:00,199458.43224147987
11.02.2009 18:00:00,206510.7262020639
11.02.2009 19:00:00,213631.38469031392
11.02.2009 20:00:00,218373.26935541665
11.02.2009 21:00:00,217017.41914453002
11.02.2009 22:00:00,206103.43867794762
11.02.2009 23:00:00,185381.29023152962
12.02.2009 00:00:00,158836.8503016043
12.02.2009 01:00:00,132435.70002690653
12.02.2009 02:00:00,111465.19378349425
12.02.2009 03:00:00,100095.48606735162
12.02.2009 04:00:00,101523.53246444683
12.02.2009 05:00:00,116243.84249644668
12.02.2009 06:00:00,140181.0497616553
12.02.2009 07:00:00,166173.77658901556
12.02.2009 08:00:00,188013.7234493216
12.02.2009 09:00:00,202794.65339826845
12.02.2009 10:00:00,210096.16007679128
12.02.2009 11:00:00,210565.83531912707
12.02.2009 12:00:00,205869.0659101502
12.02.2009 13:00:00,198972.67791317857
12.02.2009 14:00:00,193308.0279122531
12.02.2009 15:00:00,191281.54374868388
12.02.2009 16:00:00,193466.46517164214
12.02.2009 17:00:00,198939.1938194515
12.02.2009 18:00:00,206180.029670441
12.02.2009 19:00:00,213493.43280153346
12.02.2009 20:00:00,218400.09428150777
12.02.2009 21:00:00,217162.6377204357
12.02.2009 22:00:00,206330.53594240412
12.02.2009 23:00:00,185655.8148075969
13.02.2009 00:00:00,159104.583130381
13.02.2009 01:00:00,132652.60605584842
13.02.2009 02:00:00,111658.31509958197
13.02.2009 03:00:00,100357.25724061695
13.02.2009 04:00:00,101929.89046929585
13.02.2009 05:00:00,116810.84813385861
13.02.2009 06:00:00,140915.5816421463
13.02.2009 07:00:00,167116.20868463835
13.02.2009 08:00:00,189189.10199543348
13.02.2009 09:00:00,204148.58730864062
13.02.2009 10:00:00,211511.4295906395
13.02.2009 11:00:00,211926.13461842932
13.02.2009 12:00:00,207084.11604379333
13.02.2009 13:00:00,199959.4882880774
13.02.2009 14:00:00,193981.50461228093
13.02.2009 15:00:00,191569.8802832788
13.02.2009 16:00:00,193330.12802151457
13.02.2009 17:00:00,198388.7558417465
13.02.2009 18:00:00,205294.0601386775
13.02.2009 19:00:00,212418.34057813312
13.02.2009 20:00:00,217330.8740731582
13.02.2009 21:00:00,216324.79811407818
13.02.2009 22:00:00,205941.86445736635
13.02.2009 23:00:00,185832.78733551817
14.02.2009 00:00:00,159764.889889719
14.02.2009 01:00:00,133516.97804422604
14.02.2009 02:00:00,112359.36939434393
14.02.2009 03:00:00,100554.70789394499
14.02.2009 04:00:00,101379.18211043306
14.02.2009 05:00:00,115437.63491498213
14.02.2009 06:00:00,138907.4963740249
14.02.2009 07:00:00,164922.6612583666
14.02.2009 08:00:00,187362.20541357933
14.02.2009 09:00:00,203127.1330842579
14.02.2009 10:00:00,211486.0442384723
14.02.2009 11:00:00,212810.2188744971
14.02.2009 12:00:00,208549.44413631415
14.02.2009 13:00:00,201529.22174473724
14.02.2009 14:00:00,195183.13000945307
14.02.2009 15:00:00,192094.15433419897
14.02.2009 16:00:00,193119.45819227357
14.02.2009 17:00:00,197627.65087714378
14.02.2009 18:00:00,204319.91763862438
14.02.2009 19:00:00,211586.73799802206
14.02.2009 20:00:00,216898.4375750596
14.02.2009 21:00:00,216412.8044122082
14.02.2009 22:00:00,206561.55756278668
14.02.2009 23:00:00,186901.15178244657
15.02.2009 00:00:00,161106.7408237387
15.02.2009 01:00:00,134909.21766657097
15.02.2009 02:00:00,113606.58482555978
15.02.2009 03:00:00,101510.29325637016
15.02.2009 04:00:00,101899.38050596388
15.02.2009 05:00:00,115373.16967150148
15.02.2009 06:00:00,138189.6680006515
15.02.2009 07:00:00,163649.03285040322
15.02.2009 08:00:00,185779.81764730392
15.02.2009 09:00:00,201543.52716983334
15.02.2009 10:00:00,210183.8621670558
15.02.2009 11:00:00,211973.20349032243
15.02.2009 12:00:00,208187.5298404775
15.02.2009 13:00:00,201447.64868758692
15.02.2009 14:00:00,195050.85630393616
15.02.2009 15:00:00,191591.88023263233
15.02.2009 16:00:00,192089.11023549247
15.02.2009 17:00:00,196154.8284759149
15.02.2009 18:00:00,202710.0722822605
15.02.2009 19:00:00,210233.61553226484
15.02.2009 20:00:00,216114.48765811176
15.02.2009 21:00:00,216322.90676478474
15.02.2009 22:00:00,207086.47073998145
15.02.2009 23:00:00,187789.74457265798
16.02.2009 00:00:00,162014.78519458006
16.02.2009 01:00:00,135551.92154290198
16.02.2009 02:00:00,113922.01821675127
16.02.2009 03:00:00,101691.73957592998
16.02.2009 04:00:00,102253.63256667953
16.02.2009 05:00:00,116132.27007984344
16.02.2009 06:00:00,139411.0466124995
16.02.2009 07:00:00,165205.70639307375
16.02.2009 08:00:00,187394.48085095122
16.02.2009 09:00:00,202878.42533361065
16.02.2009 10:00:00,210986.43194597756
16.02.2009 11:00:00,212192.75503971078
16.02.2009 12:00:00,207975.73830440314
16.02.2009 13:00:00,201054.88753109833
16.02.2009 14:00:00,194699.05670380415
16.02.2009 15:00:00,191385.93626600137
16.02.2009 16:00:00,191993.2224692064
16.02.2009 17:00:00,196039.87887318456
16.02.2009 18:00:00,202440.34912659545
16.02.2009 19:00:00,209733.07022813783
16.02.2009 20:00:00,215390.1160814749
16.02.2009 21:00:00,215464.39986259543
16.02.2009 22:00:00,206232.43582130334
16.02.2009 23:00:00,187039.37985368966
17.02.2009 00:00:00,161343.5309043855
17.02.2009 01:00:00,134834.34426324902
17.02.2009 02:00:00,113060.34890281202
17.02.2009 03:00:00,100723.1735414024
17.02.2009 04:00:00,101346.79667111831
17.02.2009 05:00:00,115514.5332924919
17.02.2009 06:00:00,139291.99637686237
17.02.2009 07:00:00,165691.06475744199
17.02.2009 08:00:00,188396.8748852964
17.02.2009 09:00:00,204109.32239218452
17.02.2009 10:00:00,212081.02987651614
17.02.2009 11:00:00,212892.4015958311
17.02.2009 12:00:00,208246.58801846651
17.02.2009 13:00:00,201094.26947070908
17.02.2009 14:00:00,194850.16566483892
17.02.2009 15:00:00,191992.40174969414
17.02.2009 16:00:00,193239.0031297343
17.02.2009 17:00:00,197847.32060694744
17.02.2009 18:00:00,204478.23457016525
17.02.2009 19:00:00,211526.19446386932
17.02.2009 20:00:00,216492.6729360997
17.02.2009 21:00:00,215644.3000634233
17.02.2009 22:00:00,205572.84111304043
17.02.2009 23:00:00,185878.31641290674
18.02.2009 00:00:00,160093.04411359725
18.02.2009 01:00:00,133813.2741266101
18.02.2009 02:00:00,112418.21926559633
18.02.2009 03:00:00,100428.61701497319
18.02.2009 04:00:00,101216.15552241211
18.02.2009 05:00:00,115306.33287752896
18.02.2009 06:00:00,138843.58305047484
18.02.2009 07:00:00,164986.9960193003
18.02.2009 08:00:00,187512.635339464
18.02.2009 09:00:00,203115.6705827042
18.02.2009 10:00:00,211012.96490795715
18.02.2009 11:00:00,211779.34995545086
18.02.2009 12:00:00,207144.02614020117
18.02.2009 13:00:00,200099.6633002215
18.02.2009 14:00:00,194114.12933561835
18.02.2009 15:00:00,191705.63651951548
18.02.2009 16:00:00,193569.0603426877
18.02.2009 17:00:00,198846.59059691912
18.02.2009 18:00:00,206016.2426957038
18.02.2009 19:00:00,213287.22170694845
18.02.2009 20:00:00,218061.4878746675
18.02.2009 21:00:00,216666.03067840764
18.02.2009 22:00:00,205903.11598598116
18.02.2009 23:00:00,185625.9925767559
19.02.2009 00:00:00,159549.7741196675
19.02.2009 01:00:00,133343.9638750438
19.02.2009 02:00:00,112353.48528996918
19.02.2009 03:00:00,100948.66335801638
19.02.2009 04:00:00,102261.09648002684
19.02.2009 05:00:00,116601.68583034602
19.02.2009 06:00:00,140048.0139769413
19.02.2009 07:00:00,165839.96075183921
19.02.2009 08:00:00,187881.68208446808
19.02.2009 09:00:00,202977.20115966658
19.02.2009 10:00:00,210437.9373915642
19.02.2009 11:00:00,210918.70120028747
19.02.2009 12:00:00,206177.6894912084
19.02.2009 13:00:00,199170.91737048468
19.02.2009 14:00:00,193302.09477323105
19.02.2009 15:00:00,191042.70712809442
19.02.2009 16:00:00,193068.22029550408
19.02.2009 17:00:00,198514.4790921798
19.02.2009 18:00:00,205848.59253514023
19.02.2009 19:00:00,213252.98926167522
19.02.2009 20:00:00,218100.2601840799
19.02.2009 21:00:00,216718.92360866733
19.02.2009 22:00:00,205947.25048240958
19.02.2009 23:00:00,185667.02520007064
20.02.2009 00:00:00,159591.08493779477
20.02.2009 01:00:00,133389.96363205658
20.02.2009 02:00:00,112440.05564928135
20.02.2009 03:00:00,101134.19451801693
20.02.2009 04:00:00,102572.79296819659
20.02.2009 05:00:00,117016.81435527382
20.02.2009 06:00:00,140542.93181299834
20.02.2009 07:00:00,166430.49239493886
20.02.2009 08:00:00,188593.59153729276
20.02.2009 09:00:00,203796.5117685636
20.02.2009 10:00:00,211310.82612369533
20.02.2009 11:00:00,211785.0482465466
20.02.2009 12:00:00,206982.98023214185
20.02.2009 13:00:00,199853.42483427242
20.02.2009 14:00:00,193791.28826731356
20.02.2009 15:00:00,191278.54808436826
20.02.2009 16:00:00,193022.95476230106
20.02.2009 17:00:00,198205.79500270923
20.02.2009 18:00:00,205340.75750167473
20.02.2009 19:00:00,212643.4616477029
20.02.2009 20:00:00,217505.84651105996
20.02.2009 21:00:00,216274.92572706638
20.02.2009 22:00:00,205792.2235031541
20.02.2009 23:00:00,185881.09698405585
21.02.2009 00:00:00,160126.27083897498
21.02.2009 01:00:00,134068.98611953802
21.02.2009 02:00:00,113027.04550910162
21.02.2009 03:00:00,101404.39658144365
21.02.2009 04:00:00,102350.56730890935
21.02.2009 05:00:00,116227.53743009189
21.02.2009 06:00:00,139286.84560773222
21.02.2009 07:00:00,164995.95609850134
21.02.2009 08:00:00,187356.08836258436
21.02.2009 09:00:00,203069.76469913253
21.02.2009 10:00:00,211248.47701667328
21.02.2009 11:00:00,212353.86105798808
21.02.2009 12:00:00,207978.6030584416
21.02.2009 13:00:00,200954.10264918106
21.02.2009 14:00:00,194657.1988599442
21.02.2009 15:00:00,191667.12347381198
21.02.2009 16:00:00,192866.90713216108
21.02.2009 17:00:00,197622.82423731373
21.02.2009 18:00:00,204575.10342789566
21.02.2009 19:00:00,211965.3120618465
21.02.2009 20:00:00,217123.15808288843
21.02.2009 21:00:00,216302.73372295802
21.02.2009 22:00:00,206260.97662436162
21.02.2009 23:00:00,186736.36679013548
22.02.2009 00:00:00,161226.6294743119
22.02.2009 01:00:00,135226.18925378902
22.02.2009 02:00:00,114073.47842749381
22.02.2009 03:00:00,102217.07624787558
22.02.2009 04:00:00,102821.45239178248
22.02.2009 05:00:00,116257.4838263077
22.02.2009 06:00:00,138843.2392643714
22.02.2009 07:00:00,164166.7448157698
22.02.2009 08:00:00,186330.24848435802
22.02.2009 09:00:00,202068.3916067087
22.02.2009 10:00:00,210464.43104615598
22.02.2009 11:00:00,211906.1543790425
22.02.2009 12:00:00,207865.9568332413
22.02.2009 13:00:00,201032.48757438795
22.02.2009 14:00:00,194681.66041029882
22.02.2009 15:00:00,191392.62014883937
22.02.2009 16:00:00,192158.75483455215
22.02.2009 17:00:00,196524.12936061202
22.02.2009 18:00:00,203296.206558184
22.02.2009 19:00:00,210794.8518004794
22.02.2009 20:00:00,216312.44900254998
22.02.2009 21:00:00,215988.5211975141
22.02.2009 22:00:00,206439.10342101508
22.02.2009 23:00:00,187263.6836716538
23.02.2009 00:00:00,161862.9147964632
23.02.2009 01:00:00,135742.09697885418
23.02.2009 02:00:00,114376.19814097128
23.02.2009 03:00:00,102388.03161919097
23.02.2009 04:00:00,103034.8729695412
23.02.2009 05:00:00,116666.01382747639
23.02.2009 06:00:00,139514.74148521363
23.02.2009 07:00:00,165066.53633795996
23.02.2009 08:00:00,187321.21188782918
23.02.2009 09:00:00,202950.0959603662
23.02.2009 10:00:00,211064.58349939733
23.02.2009 11:00:00,212168.46696765197
23.02.2009 12:00:00,207864.63347510213
23.02.2009 13:00:00,200911.44809245478
23.02.2009 14:00:00,194571.9886323865
23.02.2009 15:00:00,191354.33689056235
23.02.2009 16:00:00,192165.8316110886
23.02.2009 17:00:00,196493.26984055532
23.02.2009 18:00:00,203137.67755538985
23.02.2009 19:00:00,210453.40569751576
23.02.2009 20:00:00,215789.3678551316
23.02.2009 21:00:00,215349.9516077669
23.02.2009 22:00:00,205792.8346269591
23.02.2009 23:00:00,186690.80778389613
24.02.2009 00:00:00,161354.3527383388
24.02.2009 01:00:00,135215.02803884223
24.02.2009 02:00:00,113763.19788159925
24.02.2009 03:00:00,101707.60462099676
24.02.2009 04:00:00,102388.35052301873
24.02.2009 05:00:00,116195.77757791027
24.02.2009 06:00:00,139362.5795569906
24.02.2009 07:00:00,165316.99551862886
24.02.2009 08:00:00,187931.0765388234
24.02.2009 09:00:00,203729.57936181355
24.02.2009 10:00:00,211757.98258796922
24.02.2009 11:00:00,212586.4032996099
24.02.2009 12:00:00,207976.45895997132
24.02.2009 13:00:00,200854.93086368268
24.02.2009 14:00:00,194593.4028787518
24.02.2009 15:00:00,191706.1258646369
24.02.2009 16:00:00,192995.1393592
24.02.2009 17:00:00,197766.50975739746
24.02.2009 18:00:00,204634.6266462638
24.02.2009 19:00:00,211834.3909255499
24.02.2009 20:00:00,216719.47249260588
24.02.2009 21:00:00,215638.99523407474
24.02.2009 22:00:00,205474.33072742232
24.02.2009 23:00:00,185982.25739108666
25.02.2009 00:00:00,160534.27330318137
25.02.2009 01:00:00,134512.50324873812
25.02.2009 02:00:00,113306.3666070104
25.02.2009 03:00:00,101506.2276497208
25.02.2009 04:00:00,102339.0625142778
25.02.2009 05:00:00,116138.66127958392
25.02.2009 06:00:00,139176.21457900817
25.02.2009 07:00:00,164971.42957352355
25.02.2009 08:00:00,187454.0203219786
25.02.2009 09:00:00,203142.99589295848
25.02.2009 10:00:00,211061.06555824168
25.02.2009 11:00:00,211785.45272850365
25.02.2009 12:00:00,207115.27231560613
